t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
33.798,512816,2947532,0,3460348,4228960,99,2746372096,0.05
33.899,446748,2949580,0,3396328,4228960,99,2768850944,0.05
33.999,489532,2949580,0,3439112,4228960,99,2794016768,0.05
34.100,454276,2949580,0,3403856,4228960,99,2810793984,0.05
34.200,442688,2949580,0,3392268,4228960,99,2835959808,0.05
34.301,495600,2949580,0,3445180,4228960,99,2869514240,0.05
34.401,459056,2949580,0,3408636,4228960,99,2886291456,0.05
34.502,443968,2949580,0,3393548,4228960,99,2919845888,0.05
34.602,483552,2949580,0,3433132,4228960,99,2945011712,0.05
34.703,443968,2949580,0,3393548,4228960,99,2961788928,0.05
34.803,505332,2949580,0,3454912,4228960,99,2986954752,0.05
34.904,453196,2974156,0,3427352,4228960,99,3012120576,0.05
35.004,517740,2974156,0,3491896,4228960,99,3037286400,0.04
35.105,453196,3043788,0,3496984,4228960,99,3051835392,0.04
35.205,513928,3043788,0,3557716,4228960,99,3085389824,0.04
35.306,525052,3113420,0,3638472,4228960,99,3093778432,0.04
35.407,500928,3117516,0,3618444,4228960,99,3127332864,0.04
35.507,525804,3170764,0,3696568,4228960,99,3135721472,0.04
35.608,497148,3189196,0,3686344,4228960,99,3160887296,0.04
35.708,525552,3228108,0,3753660,4228960,99,3177664512,0.04
35.809,481588,3262924,0,3744512,4228960,99,3199246336,0.04
35.910,525532,3277260,0,3802792,4228960,99,3224412160,0.04
36.011,470872,3334604,0,3805476,4228960,99,3241189376,0.04
36.111,527176,3334604,0,3861780,4228960,99,3266355200,0.04
36.212,453196,3412428,0,3865624,4228960,99,3283132416,0.04
36.312,520048,3412428,0,3932476,4228960,99,3308298240,0.04
36.413,453196,3492300,0,3945496,4228960,99,3316686848,0.04
36.513,512208,3492300,0,4004508,4228960,99,3342012416,0.04
36.614,453196,3574860,0,4028056,4228960,99,3342012416,0.04
36.715,472304,3574860,0,4047164,4228960,99,3395985408,0.04
36.815,508160,3578956,0,4087116,4228960,99,3416956928,0.04
36.916,508160,3552656,0,4060816,4228960,101,3416956928,0.04
37.016,508160,3676524,0,4184684,4228960,101,3416956928,0.03
37.117,508160,3808844,0,4317004,4317004,101,3416956928,0.03
37.218,508160,3923936,0,4432096,4432096,101,3416956928,0.03
37.318,508160,4062752,0,4570912,4570912,101,3416956928,0.03
37.419,508160,4156448,0,4664608,4664608,101,3416956928,0.03
37.519,508160,4009304,0,4517464,4754780,102,3416956928,0.03
37.620,508160,4106528,0,4614688,4754780,102,3416956928,0.03
37.720,508160,4206624,0,4714784,4754780,102,3416956928,0.03
37.821,508160,4294688,0,4802848,4802848,102,3416956928,0.03
37.922,508160,4382752,0,4890912,4890912,102,3416956928,0.03
38.022,508160,4481056,0,4989216,4989216,102,3416956928,0.03
38.123,508160,4571168,0,5079328,5079328,102,3416956928,0.03
38.223,508160,4669472,0,5177632,5177632,102,3416956928,0.03
38.324,508160,4759584,0,5267744,5267744,102,3416956928,0.03
38.424,508160,4849696,0,5357856,5357856,102,3416956928,0.03
38.525,508160,4941856,0,5450016,5450016,102,3416956928,0.03
38.626,508160,5027872,0,5536032,5536032,102,3416956928,0.03
38.727,508160,5103648,0,5611808,5611808,102,3416956928,0.03
38.827,508160,5103648,0,5611808,5611808,102,3416956928,0.03
38.927,508160,5103648,0,5611808,5611808,102,3416956928,0.03
39.028,508160,5103648,0,5611808,5611808,102,3416956928,0.02
39.129,508160,5144608,0,5652768,5652768,102,3416956928,0.02
39.229,508160,5234720,0,5742880,5742880,102,3416956928,0.02
39.330,508160,5341216,0,5849376,5849376,102,3416956928,0.02
39.430,508160,3320988,0,3829148,5848412,103,3416956928,0.02
39.531,508160,3418144,0,3926304,5848412,103,3416956928,0.02
39.631,508160,3508256,0,4016416,5848412,103,3416956928,0.02
39.732,461008,3508256,0,3969264,5848412,103,3442122752,0.02
39.832,516444,3508256,0,4024700,5848412,103,3475677184,0.02
39.933,474792,3508256,0,3983048,5848412,103,3497631744,0.02
40.033,516964,3508256,0,4025220,5848412,103,3522797568,0.02
40.134,482244,3508256,0,3990500,5848412,103,3547963392,0.02
40.234,518864,3508256,0,4027120,5848412,103,3573129216,0.02
40.334,474856,3508256,0,3983112,5848412,103,3581517824,0.02
40.435,448348,3508256,0,3956604,5848412,103,3615072256,0.02
40.535,448348,3508256,0,3956604,5848412,103,3640238080,0.02
40.635,448348,3508256,0,3956604,5848412,103,3640238080,0.02
40.736,501956,3508256,0,4010212,5848412,103,3648626688,0.02
40.836,448432,3508256,0,3956688,5848412,103,3690569728,0.02
40.937,527312,3508256,0,4035568,5848412,103,3715735552,0.02
41.037,508144,3508256,0,4016400,5848412,103,3749289984,1.29
41.137,463316,3508256,0,3971572,5848412,103,3766067200,1.29
41.238,458096,3508256,0,3966352,5848412,103,3789631488,1.29
41.338,458096,3508256,0,3966352,5848412,103,3789631488,1.29
41.438,533176,3508256,0,4041432,5848412,103,3814797312,1.29
41.539,508644,3508256,0,4016900,5848412,103,3856740352,1.29
41.639,458112,3508256,0,3966368,5848412,103,3881906176,1.29
41.740,534436,3508256,0,4042692,5848412,103,3915460608,1.29
41.840,493936,3508256,0,4002192,5848412,103,3940626432,1.29
41.940,458112,3508256,0,3966368,5848412,103,3965792256,1.29
42.041,521280,3508000,0,4029280,5848412,103,4004712448,1.29
42.141,458628,3508000,0,3966628,5848412,103,4029878272,1.29
42.241,534644,3508000,0,4042644,5848412,103,4055044096,1.29
42.342,502960,3508000,0,4010960,5848412,103,4088598528,1.29
42.442,458132,3508000,0,3966132,5848412,103,4105375744,1.29
42.543,521116,3508000,0,4029116,5848412,103,4131557376,1.29
42.643,458184,3508000,0,3966184,5848412,103,4154630144,1.29
42.743,522568,3508000,0,4030568,5848412,103,4200505344,1.29
42.844,483728,3508000,0,3991728,5848412,103,4234059776,1.29
42.944,458184,3508000,0,3966184,5848412,103,4267614208,1.78
43.044,521648,3508000,0,4029648,5848412,103,4304183296,1.78
43.145,458184,3508000,0,3966184,5848412,103,4329349120,1.78
43.245,526156,3508000,0,4034156,5848412,103,4354514944,1.78
43.346,482600,3508000,0,3990600,5848412,103,4379680768,1.78
43.446,515868,3508000,0,4023868,5848412,103,4413235200,1.78
43.547,477868,3507412,0,3985280,5848412,103,4438401024,1.78
43.647,459180,3507412,0,3966592,5848412,103,4463566848,1.78
43.747,520200,3507412,0,4027612,5848412,103,4497121280,1.78
43.848,466060,3507412,0,3973472,5848412,103,4537417728,1.78
43.948,537184,3507412,0,4044596,5848412,103,4562583552,1.78
44.049,497008,3507412,0,4004420,5848412,103,4587749376,1.78
44.149,459180,3507412,0,3966592,5848412,103,4622950400,1.78
44.249,534572,3507412,0,4041984,5848412,103,4648116224,1.78
44.350,481956,3507412,0,3989368,5848412,103,4673282048,1.78
44.450,537216,3507412,0,4044628,5848412,103,4706836480,1.78
44.550,494360,3507412,0,4001772,5848412,103,4732002304,1.78
44.651,534280,1455316,0,1989596,5848412,104,4748779520,1.78
44.751,506436,1456340,0,1962776,5848412,104,4784914432,1.78
44.852,540244,1528376,0,2068620,5848412,104,4810080256,1.78
44.952,505636,1539284,0,2044920,5848412,104,4836200448,1.64
45.053,540276,1600724,0,2141000,5848412,104,4852977664,1.64
45.153,505472,1620940,0,2126412,5848412,104,4878143488,1.64
45.254,541204,1686740,0,2227944,5848412,104,4903309312,1.64
