t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
37.387,575388,2685340,0,3260728,3260728,61,5832704,68.37
37.487,540484,2711964,0,3252448,3286752,61,5832704,68.37
37.588,501332,2791836,0,3293168,3365768,61,5832704,68.37
37.688,568576,2791836,0,3360412,3365768,61,5832704,63.41
37.789,575896,2793884,0,3369780,3369780,61,5832704,63.41
37.889,575896,2793884,0,3369780,3369780,61,5832704,63.41
37.990,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.090,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.191,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.291,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.392,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.493,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.593,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.694,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.794,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.895,575896,2793884,0,3369780,3369780,61,5832704,63.41
38.995,575896,2791836,0,3367732,3367732,61,5832704,63.41
39.096,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.196,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.297,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.398,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.498,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.599,575896,2793884,0,3369780,3369780,61,5832704,63.41
39.700,575896,2793884,0,3369780,3369780,61,5832704,69.13
39.800,510352,2874396,0,3384748,3449708,61,5832704,69.13
39.901,560648,2874396,0,3435044,3449708,61,5832704,69.13
40.001,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.102,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.202,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.303,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.403,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.504,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.605,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.705,575812,2874400,0,3450212,3450212,61,5832704,69.13
40.806,535784,2874400,0,3410184,3449708,61,5832704,69.13
40.907,575800,2874400,0,3450200,3450200,61,5832704,69.13
41.007,557192,2874400,0,3431592,3449708,61,5832704,69.13
