t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
26.459,352984,879544,0,1232528,1980008
26.509,359100,879544,0,1238644,1980008
26.559,363776,879544,0,1243320,1980008
26.609,369548,879544,0,1249092,1980008
26.659,373800,879544,0,1253344,1980008
26.710,379252,879544,0,1258796,1980008
26.760,383868,879544,0,1263412,1980008
26.810,389352,879544,0,1268896,1980008
26.861,396496,879544,0,1276040,1980008
26.911,403832,879544,0,1283376,1980008
26.961,412020,879544,0,1291564,1980008
27.011,441648,879800,0,1321448,1980008
27.062,449588,879800,0,1329388,1980008
27.112,454352,879800,0,1334152,1980008
27.162,458892,879800,0,1338692,1980008
27.212,463212,879800,0,1343012,1980008
27.263,467076,879800,0,1346876,1980008
27.313,471520,879800,0,1351320,1980008
27.363,475336,879800,0,1355136,1980008
27.413,479608,879800,0,1359408,1980008
27.463,483968,879800,0,1363768,1980008
27.514,487988,879800,0,1367788,1980008
27.564,492412,879800,0,1372212,1980008
27.614,495300,879800,0,1375100,1980008
27.664,499256,879800,0,1379056,1980008
27.714,503140,879800,0,1382940,1980008
27.765,508032,879800,0,1387832,1980008
27.815,510464,879800,0,1390264,1980008
27.865,514208,879800,0,1394008,1980008
27.915,517788,879800,0,1397588,1980008
27.966,522156,879800,0,1401956,1980008
28.016,526776,879800,0,1406576,1980008
28.066,530076,879800,0,1409876,1980008
28.116,534020,879800,0,1413820,1980008
28.167,537272,879800,0,1417072,1980008
28.217,541008,879800,0,1420808,1980008
28.267,544680,879800,0,1424480,1980008
28.317,549400,879800,0,1429200,1980008
28.367,552884,879800,0,1432684,1980008
28.418,556048,879800,0,1435848,1980008
28.468,559876,879800,0,1439676,1980008
28.518,563708,879800,0,1443508,1980008
28.568,566596,879800,0,1446396,1980008
28.619,569696,879800,0,1449496,1980008
28.669,573948,879800,0,1453748,1980008
28.719,576948,879800,0,1456748,1980008
28.769,580712,879800,0,1460512,1980008
28.819,585588,879800,0,1465388,1980008
28.869,588612,879800,0,1468412,1980008
28.920,592144,879800,0,1471944,1980008
28.970,595460,879800,0,1475260,1980008
29.020,600588,879800,0,1480388,1980008
29.070,603620,879800,0,1483420,1980008
29.120,607228,879800,0,1487028,1980008
29.171,609136,879800,0,1488936,1980008
29.221,612312,879800,0,1492112,1980008
29.271,615040,879800,0,1494840,1980008
29.321,618220,879800,0,1498020,1980008
29.372,621212,879800,0,1501012,1980008
29.422,624516,879800,0,1504316,1980008
29.472,628036,879800,0,1507836,1980008
29.522,630720,879800,0,1510520,1980008
29.573,633656,879800,0,1513456,1980008
29.623,636580,879800,0,1516380,1980008
29.673,639448,879800,0,1519248,1980008
29.723,642588,879800,0,1522388,1980008
29.773,651356,879800,0,1531156,1980008
29.824,652520,879800,0,1532320,1980008
29.874,655980,879800,0,1535780,1980008
29.924,660044,879800,0,1539844,1980008
29.975,662340,879800,0,1542140,1980008
30.025,665724,879800,0,1545524,1980008
30.075,668328,879800,0,1548128,1980008
30.125,671248,879800,0,1551048,1980008
30.176,675816,879800,0,1555616,1980008
30.226,678692,879800,0,1558492,1980008
30.276,681948,879800,0,1561748,1980008
30.326,686228,879800,0,1566028,1980008
30.376,689116,879800,0,1568916,1980008
30.427,692208,879800,0,1572008,1980008
30.477,695284,879800,0,1575084,1980008
30.527,698436,879800,0,1578236,1980008
30.577,701488,879800,0,1581288,1980008
30.628,705216,879800,0,1585016,1980008
30.678,708788,879800,0,1588588,1980008
30.728,711360,879800,0,1591160,1980008
30.778,714180,879800,0,1593980,1980008
30.828,719152,879800,0,1598952,1980008
30.879,722240,879800,0,1602040,1980008
30.929,724904,879800,0,1604704,1980008
30.979,731176,879800,0,1610976,1980008
31.029,737140,879800,0,1616940,1980008
31.079,738588,879800,0,1618388,1980008
31.130,745800,879800,0,1625600,1980008
31.180,749944,879800,0,1629744,1980008
31.230,759368,879800,0,1639168,1980008
31.280,760544,879800,0,1640344,1980008
31.330,761808,879800,0,1641608,1980008
31.381,763348,879800,0,1643148,1980008
31.431,766488,879800,0,1646288,1980008
31.481,771368,879800,0,1651168,1980008
31.531,775820,879800,0,1655620,1980008
31.582,777780,879800,0,1657580,1980008
31.632,780740,879800,0,1660540,1980008
31.682,783784,879800,0,1663584,1980008
31.732,787120,879800,0,1666920,1980008
31.782,789812,879800,0,1669612,1980008
31.833,793044,879800,0,1672844,1980008
31.883,795880,879800,0,1675680,1980008
31.933,798868,879800,0,1678668,1980008
31.983,801764,879800,0,1681564,1980008
32.033,805972,879800,0,1685772,1980008
32.084,809228,879800,0,1689028,1980008
32.134,812208,879800,0,1692008,1980008
32.184,815152,879800,0,1694952,1980008
32.234,817628,879800,0,1697428,1980008
32.285,821836,879800,0,1701636,1980008
32.335,823856,879800,0,1703656,1980008
32.385,827492,879800,0,1707292,1980008
32.435,830048,879800,0,1709848,1980008
32.486,833712,879800,0,1713512,1980008
32.536,844176,879800,0,1723976,1980008
32.586,849384,879800,0,1729184,1980008
32.636,854428,879800,0,1734228,1980008
32.686,855544,879800,0,1735344,1980008
32.737,856528,879800,0,1736328,1980008
32.787,857852,879800,0,1737652,1980008
32.837,861588,879800,0,1741388,1980008
32.887,865936,879800,0,1745736,1980008
32.938,869136,879800,0,1748936,1980008
32.988,871388,879800,0,1751188,1980008
33.038,873504,879800,0,1753304,1980008
33.088,875368,879800,0,1755168,1980008
33.138,877844,879800,0,1757644,1980008
33.189,881272,879800,0,1761072,1980008
33.239,883396,879800,0,1763196,1980008
33.289,887276,879800,0,1767076,1980008
33.339,889708,879800,0,1769508,1980008
33.389,893944,879800,0,1773744,1980008
33.440,897188,879800,0,1776988,1980008
33.490,899508,879800,0,1779308,1980008
33.540,901908,879800,0,1781708,1980008
33.590,904148,879800,0,1783948,1980008
33.641,906168,879800,0,1785968,1980008
33.691,909024,879800,0,1788824,1980008
33.741,911672,879800,0,1791472,1980008
33.791,914820,879800,0,1794620,1980008
33.841,918688,879800,0,1798488,1980008
33.892,920864,879800,0,1800664,1980008
33.942,923080,879800,0,1802880,1980008
33.992,928116,879800,0,1807916,1980008
34.042,930024,879800,0,1809824,1980008
34.092,931936,879800,0,1811736,1980008
34.143,934624,879800,0,1814424,1980008
34.193,937720,879800,0,1817520,1980008
34.243,940832,879800,0,1820632,1980008
34.293,944260,879800,0,1824060,1980008
34.343,946360,879800,0,1826160,1980008
34.394,949236,879800,0,1829036,1980008
34.444,953880,879800,0,1833680,1980008
34.494,957224,879800,0,1837024,1980008
34.544,960064,877880,0,1837944,1980008
34.594,962804,877880,0,1840684,1980008
34.645,968376,877880,0,1846256,1980008
34.695,973888,877880,0,1851768,1980008
34.745,975304,877880,0,1853184,1980008
34.795,976564,877880,0,1854444,1980008
34.846,978528,877880,0,1856408,1980008
34.896,981692,877880,0,1859572,1980008
34.946,982840,877880,0,1860720,1980008
34.997,985172,877880,0,1863052,1980008
35.047,996664,877880,0,1874544,1980008
35.097,996812,877880,0,1874692,1980008
35.147,996812,835832,0,1832644,1980008
35.198,996812,806352,0,1803164,1980008
35.248,996812,806352,0,1803164,1980008
35.298,996812,806352,0,1803164,1980008
35.348,996812,806224,0,1803036,1980008
35.398,996812,806224,0,1803036,1980008
35.449,996812,805968,0,1802780,1980008
35.499,771604,805968,0,1577572,1980008
35.549,771604,805968,0,1577572,1980008
35.599,694180,805968,0,1500148,1980008
35.650,614632,805968,0,1420600,1980008
35.700,614632,805968,0,1420600,1980008
35.750,614632,805968,0,1420600,1980008
